building_id,meter_type,meter_reading,site_id,square_feet,timestamp,air_temperature,dew_temperature,sea_level_pressure,wind_direction,wind_speed
1282,0,516.0,14,12500,2016-02-15 17:00:00,-5.6,-10.6,1030.0,70.0,4.1
1282,0,522.0,14,12500,2016-02-15 18:00:00,-5.6,-8.3,1028.9,60.0,3.1
1282,0,501.0,14,12500,2016-02-15 19:00:00,-5.0,-6.7,1027.6,60.0,2.6
1282,0,514.0,14,12500,2016-02-15 20:00:00,-4.4,-6.1,1026.6,50.0,3.6
1282,0,521.0,14,12500,2016-02-15 21:00:00,-4.4,-6.7,1025.7,40.0,3.6
1282,0,515.0,14,12500,2016-02-15 22:00:00,-4.4,-6.1,1024.5,60.0,3.1
1282,0,510.0,14,12500,2016-02-15 23:00:00,-3.3,-5.0,1023.2,50.0,4.1
1282,0,523.0,14,12500,2016-02-16 00:00:00,-2.8,-4.4,1022.2,30.0,3.6
1282,0,513.0,14,12500,2016-02-16 01:00:00,-2.2,-3.3,1021.1,40.0,3.1
1282,0,518.0,14,12500,2016-02-16 02:00:00,-1.1,-2.2,1016.2941885647716,350.0,3.1
1282,0,506.0,14,12500,2016-02-16 03:00:00,0.0,-1.1,1018.9,30.0,2.1
1282,0,538.0,14,12500,2016-02-16 04:00:00,0.6,-0.6,1016.2941885647716,360.0,2.1
1282,0,519.0,14,12500,2016-02-16 05:00:00,0.6,0.0,1017.3,0.0,0.0
1282,0,531.0,14,12500,2016-02-16 06:00:00,0.6,0.6,1016.7,0.0,0.0
1282,0,506.0,14,12500,2016-02-16 07:00:00,1.1,0.6,1015.8,0.0,0.0
1282,0,520.0,14,12500,2016-02-16 08:00:00,1.1,0.0,1015.0,0.0,0.0
1282,0,550.0,14,12500,2016-02-16 09:00:00,4.4,3.3,1016.2941885647716,140.0,2.1
1282,0,0.0,14,12500,2016-02-16 10:00:00,8.3,7.2,1012.4,160.0,5.7
1282,0,0.0,14,12500,2016-02-16 11:00:00,9.4,7.8,1010.8,160.0,4.6
1282,0,0.0,14,12500,2016-02-16 12:00:00,10.6,8.3,1009.9,160.0,6.7
1282,0,0.0,14,12500,2016-02-16 13:00:00,12.2,9.4,1008.8,160.0,8.2
1282,0,0.0,14,12500,2016-02-16 14:00:00,12.8,10.0,1007.6,160.0,7.7
1282,0,0.0,14,12500,2016-02-16 15:00:00,13.3,11.1,1005.1,170.0,8.8
1282,0,0.0,14,12500,2016-02-16 16:00:00,13.9,11.7,1002.5,150.0,11.3
1282,0,495.0,14,12500,2016-02-16 17:00:00,13.9,11.7,999.8,160.0,12.4
1282,0,530.0,14,12500,2016-02-16 18:00:00,13.9,12.2,1016.2941885647716,160.0,10.3
1282,0,513.0,14,12500,2016-02-16 19:00:00,12.2,10.6,996.8,210.0,5.1
1282,0,483.0,14,12500,2016-02-16 20:00:00,11.1,10.0,996.3,220.0,5.1
1282,0,476.0,14,12500,2016-02-16 21:00:00,10.6,8.3,997.7,240.0,5.1
1282,0,474.0,14,12500,2016-02-16 22:00:00,9.4,5.6,999.9,270.0,8.2
1282,0,521.0,14,12500,2016-02-16 23:00:00,7.8,2.2,1001.6,280.0,6.2
1282,0,494.0,14,12500,2016-02-17 00:00:00,6.1,0.6,1002.2,290.0,5.1
1282,0,509.0,14,12500,2016-02-17 01:00:00,5.0,0.0,1003.7,280.0,3.6
1282,0,472.0,14,12500,2016-02-17 02:00:00,4.4,-0.6,1004.9,290.0,2.6
1282,0,508.0,14,12500,2016-02-17 03:00:00,4.4,-1.7,1008.1,290.0,3.1
1282,0,504.0,14,12500,2016-02-17 04:00:00,3.3,-1.7,1008.9,280.0,2.6
1282,0,442.0,14,12500,2016-02-17 05:00:00,2.8,-2.2,1009.8,290.0,3.1
1282,0,466.0,14,12500,2016-02-17 06:00:00,2.8,-2.8,1009.5,310.0,3.6
1282,0,468.0,14,12500,2016-02-17 07:00:00,2.2,-2.2,1009.0,310.0,3.6
1282,0,497.0,14,12500,2016-02-17 08:00:00,2.8,-2.2,1009.1,320.0,3.6
1282,0,469.0,14,12500,2016-02-17 09:00:00,2.8,-2.8,1009.9,320.0,1.5
1282,0,455.0,14,12500,2016-02-17 10:00:00,1.7,-2.8,1011.1,0.0,0.0
1282,0,460.0,14,12500,2016-02-17 11:00:00,0.6,-2.8,1011.9,0.0,0.0
1282,0,423.0,14,12500,2016-02-17 12:00:00,0.6,-2.2,1013.0,240.0,2.1
1282,0,427.0,14,12500,2016-02-17 13:00:00,1.7,-1.7,1014.3,240.0,1.5
1282,0,0.0,14,12500,2016-02-17 14:00:00,2.8,-1.7,1015.0,270.0,2.1
1282,0,490.0,14,12500,2016-02-17 15:00:00,3.3,-1.7,1015.4,280.0,3.6
1282,0,497.0,14,12500,2016-02-17 16:00:00,4.4,-2.2,1015.7,280.0,4.1
1282,0,527.0,14,12500,2016-02-17 17:00:00,4.4,-3.3,1016.0,280.0,5.7
1282,0,500.0,14,12500,2016-02-17 18:00:00,4.4,-4.4,1015.9,290.0,5.1
1282,0,533.0,14,12500,2016-02-17 19:00:00,4.4,-4.4,1016.2,280.0,4.6
1282,0,497.0,14,12500,2016-02-17 20:00:00,4.4,-4.4,1016.7,280.0,3.6
1282,0,489.0,14,12500,2016-02-17 21:00:00,3.9,-4.4,1017.4,320.0,5.7
1282,0,522.0,14,12500,2016-02-17 22:00:00,3.3,-4.4,1018.5,310.0,4.6
1282,0,516.0,14,12500,2016-02-17 23:00:00,2.8,-4.4,1019.9,270.0,2.1
1282,0,511.0,14,12500,2016-02-18 00:00:00,2.8,-5.0,1021.2,300.0,2.1
1282,0,528.0,14,12500,2016-02-18 01:00:00,2.2,-5.6,1021.7,290.0,2.6
1282,0,462.0,14,12500,2016-02-18 02:00:00,1.7,-5.0,1022.1,260.0,2.6
1282,0,458.0,14,12500,2016-02-18 03:00:00,1.1,-5.0,1022.4,290.0,1.5
1282,0,430.0,14,12500,2016-02-18 04:00:00,0.6,-5.0,1022.6,270.0,1.5
1282,0,470.0,14,12500,2016-02-18 05:00:00,0.6,-5.0,1022.9,290.0,2.6
1282,0,442.0,14,12500,2016-02-18 06:00:00,0.0,-5.6,1023.4,300.0,3.1
1282,0,439.0,14,12500,2016-02-18 07:00:00,-0.6,-5.6,1023.7,290.0,1.5
1282,0,435.0,14,12500,2016-02-18 08:00:00,0.0,-5.6,1024.4,290.0,2.6
1282,0,434.0,14,12500,2016-02-18 09:00:00,-0.6,-6.1,1024.9,0.0,0.0
1282,0,442.0,14,12500,2016-02-18 10:00:00,-1.1,-7.2,1025.5,360.0,3.1
1282,0,446.0,14,12500,2016-02-18 11:00:00,-0.6,-10.0,1026.6,340.0,3.1
1282,0,435.0,14,12500,2016-02-18 12:00:00,-1.7,-8.9,1027.7,10.0,3.1
1282,0,462.0,14,12500,2016-02-18 13:00:00,-2.2,-11.1,1028.8,340.0,5.1
1282,0,517.0,14,12500,2016-02-18 14:00:00,-1.7,-11.1,1029.8,360.0,6.2
1282,0,524.0,14,12500,2016-02-18 15:00:00,-1.1,-10.6,1030.3,350.0,8.2
1282,0,524.0,14,12500,2016-02-18 16:00:00,-0.6,-11.7,1030.9,350.0,7.7
1282,0,605.0,14,12500,2016-02-18 17:00:00,-0.6,-12.2,1031.0,350.0,5.1
1282,0,606.0,14,12500,2016-02-18 18:00:00,0.0,-12.8,1030.5,330.0,5.7
1282,0,599.0,14,12500,2016-02-18 19:00:00,0.6,-12.8,1030.1,320.0,5.1
1282,0,592.0,14,12500,2016-02-18 20:00:00,1.7,-13.3,1030.4,300.0,5.1
1282,0,533.0,14,12500,2016-02-18 21:00:00,1.7,-13.9,1030.5,340.0,5.7
1282,0,562.0,14,12500,2016-02-18 22:00:00,1.1,-15.0,1030.9,350.0,6.7
1282,0,531.0,14,12500,2016-02-18 23:00:00,0.6,-15.6,1031.7,330.0,4.1
1282,0,562.0,14,12500,2016-02-19 00:00:00,-1.1,-15.0,1032.5,350.0,4.1
1282,0,547.0,14,12500,2016-02-19 01:00:00,-1.1,-15.0,1033.4,350.0,3.6
1282,0,502.0,14,12500,2016-02-19 02:00:00,-2.2,-14.4,1033.3,350.0,4.6
1282,0,511.0,14,12500,2016-02-19 03:00:00,-2.8,-15.0,1033.7,350.0,2.1
1282,0,472.0,14,12500,2016-02-19 04:00:00,-3.9,-14.4,1033.3,350.0,2.1
1282,0,510.0,14,12500,2016-02-19 05:00:00,-4.4,-14.4,1033.5,340.0,2.1
1282,0,475.0,14,12500,2016-02-19 06:00:00,-5.0,-14.4,1033.9,300.0,1.5
1282,0,506.0,14,12500,2016-02-19 07:00:00,-5.0,-15.6,1033.8,340.0,2.1
1282,0,466.0,14,12500,2016-02-19 08:00:00,-5.6,-15.0,1033.7,340.0,2.1
1282,0,466.0,14,12500,2016-02-19 09:00:00,-5.6,-16.1,1034.0,340.0,2.1
1282,0,503.0,14,12500,2016-02-19 10:00:00,-6.7,-14.4,1034.1,360.0,2.6
1282,0,459.0,14,12500,2016-02-19 11:00:00,-6.7,-15.6,1034.6,340.0,2.6
1282,0,479.0,14,12500,2016-02-19 12:00:00,-6.1,-15.0,1035.0,340.0,2.6
1282,0,477.0,14,12500,2016-02-19 13:00:00,-5.6,-14.4,1035.6,340.0,1.5
1282,0,447.0,14,12500,2016-02-19 14:00:00,-2.8,-13.3,1035.8,70.0,1.5
1282,0,524.0,14,12500,2016-02-19 15:00:00,-2.2,-12.8,1035.4,150.0,2.1
1282,0,490.0,14,12500,2016-02-19 16:00:00,-0.6,-11.1,1035.0,186.1476210473924,2.1
1282,0,579.0,14,12500,2016-02-19 17:00:00,0.0,-10.6,1033.8,190.0,2.6
1282,0,562.0,14,12500,2016-02-19 18:00:00,0.6,-10.6,1032.0,170.0,2.1
1282,0,533.0,14,12500,2016-02-19 19:00:00,1.7,-10.0,1030.5,170.0,4.1
1282,0,606.0,14,12500,2016-02-19 20:00:00,2.2,-8.9,1029.0,170.0,3.6
1282,0,553.0,14,12500,2016-02-19 21:00:00,2.8,-8.3,1027.5,190.0,2.6
1282,0,597.0,14,12500,2016-02-19 22:00:00,3.3,-7.2,1026.1,180.0,5.1
1282,0,564.0,14,12500,2016-02-19 23:00:00,1.7,-5.0,1025.2,170.0,4.6
1282,0,530.0,14,12500,2016-02-20 00:00:00,1.7,-5.6,1024.7,170.0,6.2
1282,0,594.0,14,12500,2016-02-20 01:00:00,1.1,-3.9,1024.7,190.0,4.1
1282,0,557.0,14,12500,2016-02-20 02:00:00,1.1,-3.3,1024.6,190.0,3.6
1282,0,551.0,14,12500,2016-02-20 03:00:00,1.1,-2.8,1023.5,170.0,3.1
1282,0,607.0,14,12500,2016-02-20 04:00:00,1.7,-2.2,1022.5,160.0,2.6
1282,0,531.0,14,12500,2016-02-20 05:00:00,2.2,-1.7,1020.9,180.0,3.6
1282,0,588.0,14,12500,2016-02-20 06:00:00,2.8,-1.1,1018.9,170.0,5.7
1282,0,579.0,14,12500,2016-02-20 07:00:00,3.3,-1.7,1017.6,170.0,3.6
1282,0,519.0,14,12500,2016-02-20 08:00:00,3.9,-2.2,1016.5,180.0,2.6
1282,0,596.0,14,12500,2016-02-20 09:00:00,4.4,-2.2,1015.6,170.0,2.1
1282,0,565.0,14,12500,2016-02-20 10:00:00,5.0,-2.2,1014.9,180.0,3.6
1282,0,517.0,14,12500,2016-02-20 11:00:00,5.0,-2.2,1015.2,250.0,2.1
1282,0,576.0,14,12500,2016-02-20 12:00:00,5.0,-2.8,1015.3,230.0,3.6
1282,0,531.0,14,12500,2016-02-20 13:00:00,6.1,-2.2,1015.6,230.0,3.6
1282,0,514.0,14,12500,2016-02-20 14:00:00,7.8,-1.7,1015.4,230.0,4.6
1282,0,587.0,14,12500,2016-02-20 15:00:00,9.4,-1.1,1014.8,230.0,4.1
1282,0,502.0,14,12500,2016-02-20 16:00:00,10.6,0.0,1014.6,230.0,3.6
1282,0,460.0,14,12500,2016-02-20 17:00:00,12.8,0.6,1014.0,230.0,4.6
1282,0,459.0,14,12500,2016-02-20 18:00:00,13.9,1.1,1013.2,230.0,4.6
1282,0,437.0,14,12500,2016-02-20 19:00:00,14.4,1.7,1012.3,230.0,4.6
1282,0,446.0,14,12500,2016-02-20 20:00:00,15.6,1.1,1011.5,220.0,5.1
1282,0,464.0,14,12500,2016-02-20 21:00:00,16.1,0.6,1010.6,230.0,6.2
1282,0,427.0,14,12500,2016-02-20 22:00:00,15.0,0.6,1010.0,210.0,5.1
1282,0,446.0,14,12500,2016-02-20 23:00:00,12.2,1.1,1010.4,210.0,5.1
1282,0,436.0,14,12500,2016-02-21 00:00:00,11.1,1.7,1010.5,210.0,5.7
1282,0,451.0,14,12500,2016-02-21 01:00:00,10.6,2.2,1010.4,220.0,6.2
1282,0,473.0,14,12500,2016-02-21 02:00:00,10.0,2.8,1010.5,230.0,3.6
1282,0,462.0,14,12500,2016-02-21 03:00:00,9.4,2.8,1010.2,220.0,4.6
1282,0,499.0,14,12500,2016-02-21 04:00:00,10.0,2.8,1010.0,230.0,3.6
1282,0,461.0,14,12500,2016-02-21 05:00:00,10.0,2.8,1009.8,240.0,3.1
1282,0,472.0,14,12500,2016-02-21 06:00:00,9.4,2.8,1010.1,260.0,2.1
1282,0,512.0,14,12500,2016-02-21 07:00:00,8.9,2.8,1010.8,240.0,1.5
1282,0,482.0,14,12500,2016-02-21 08:00:00,8.9,2.8,1010.7,250.0,2.6
1282,0,504.0,14,12500,2016-02-21 09:00:00,8.9,2.2,1011.0,280.0,1.5
1282,0,472.0,14,12500,2016-02-21 10:00:00,8.3,2.2,1011.8,280.0,1.5
1282,0,513.0,14,12500,2016-02-21 11:00:00,7.8,2.8,1012.3,290.0,2.1
1282,0,541.0,14,12500,2016-02-21 12:00:00,5.0,1.7,1013.1,360.0,3.1
1282,0,523.0,14,12500,2016-02-21 13:00:00,5.6,1.7,1013.4,350.0,2.1
1282,0,537.0,14,12500,2016-02-21 14:00:00,8.3,2.8,1013.5,0.0,0.0
1282,0,531.0,14,12500,2016-02-21 15:00:00,11.1,2.8,1013.4,0.0,0.0
1282,0,520.0,14,12500,2016-02-21 16:00:00,11.7,1.7,1013.7,0.0,0.0
1282,0,493.0,14,12500,2016-02-21 17:00:00,11.7,1.7,1013.4,0.0,0.0
1282,0,530.0,14,12500,2016-02-21 18:00:00,12.8,1.7,1011.6,350.0,3.6
1282,0,507.0,14,12500,2016-02-21 19:00:00,13.3,1.7,1011.5,30.0,2.1
1282,0,532.0,14,12500,2016-02-21 20:00:00,12.8,1.1,1011.0,0.0,0.0
1282,0,550.0,14,12500,2016-02-21 21:00:00,12.2,1.1,1010.9,30.0,2.1
1282,0,552.0,14,12500,2016-02-21 22:00:00,11.7,0.6,1011.5,0.0,0.0
1282,0,535.0,14,12500,2016-02-21 23:00:00,10.6,1.7,1011.6,350.0,2.6
1282,0,544.0,14,12500,2016-02-22 00:00:00,8.9,3.3,1012.3,360.0,2.6
1282,0,546.0,14,12500,2016-02-22 01:00:00,7.8,4.4,1012.9,350.0,3.1
1282,0,514.0,14,12500,2016-02-22 02:00:00,7.8,5.0,1013.4,20.0,2.1
1282,0,565.0,14,12500,2016-02-22 03:00:00,6.7,5.0,1013.8,40.0,2.6
1282,0,549.0,14,12500,2016-02-22 04:00:00,6.7,5.0,1013.3,40.0,3.6
1282,0,544.0,14,12500,2016-02-22 05:00:00,6.1,1.1,1013.7,10.0,3.6
1282,0,555.0,14,12500,2016-02-22 06:00:00,5.6,1.1,1014.0,10.0,2.6
1282,0,535.0,14,12500,2016-02-22 07:00:00,4.4,0.0,1014.9,360.0,2.1
1282,0,546.0,14,12500,2016-02-22 08:00:00,2.8,-0.6,1015.0,10.0,2.1
1282,0,541.0,14,12500,2016-02-22 09:00:00,2.8,-1.1,1015.5,340.0,2.1
1282,0,532.0,14,12500,2016-02-22 10:00:00,2.2,-1.7,1016.3,360.0,3.1
1282,0,537.0,14,12500,2016-02-22 11:00:00,1.7,-2.2,1017.6,350.0,2.6
1282,0,584.0,14,12500,2016-02-22 12:00:00,1.7,-2.8,1018.8,340.0,2.6
1282,0,580.0,14,12500,2016-02-22 13:00:00,2.8,-2.2,1020.0,350.0,2.6
1282,0,585.0,14,12500,2016-02-22 14:00:00,5.0,-2.2,1020.4,20.0,4.6
1282,0,576.0,14,12500,2016-02-22 15:00:00,6.1,-2.2,1020.7,30.0,4.6
1282,0,562.0,14,12500,2016-02-22 16:00:00,6.7,-1.7,1020.4,186.1476210473924,1.5
1282,0,557.0,14,12500,2016-02-22 17:00:00,8.3,-1.7,1019.9,186.1476210473924,1.5
1282,0,520.0,14,12500,2016-02-22 18:00:00,9.4,-2.2,1019.2,186.1476210473924,2.1
1282,0,520.0,14,12500,2016-02-22 19:00:00,10.6,-2.2,1018.8,350.0,3.6
1282,0,489.0,14,12500,2016-02-22 20:00:00,10.0,-3.3,1019.0,280.0,2.1
1282,0,562.0,14,12500,2016-02-22 21:00:00,10.6,-2.8,1019.4,186.1476210473924,2.6
1282,0,558.0,14,12500,2016-02-22 22:00:00,10.0,-3.9,1020.1,0.0,0.0
1282,0,529.0,14,12500,2016-02-22 23:00:00,9.4,-3.3,1020.8,0.0,0.0
1282,0,523.0,14,12500,2016-02-23 00:00:00,7.8,-2.2,1021.4,0.0,0.0
1282,0,523.0,14,12500,2016-02-23 01:00:00,5.6,-1.7,1022.1,180.0,3.6
1282,0,529.0,14,12500,2016-02-23 02:00:00,3.9,-1.7,1022.9,140.0,1.5
1282,0,521.0,14,12500,2016-02-23 03:00:00,3.9,-1.7,1023.0,0.0,0.0
1282,0,608.0,14,12500,2016-02-23 04:00:00,1.7,-2.8,1023.4,60.0,2.1
1282,0,584.0,14,12500,2016-02-23 05:00:00,2.2,-1.7,1023.4,40.0,1.5
1282,0,621.0,14,12500,2016-02-23 06:00:00,1.7,-1.7,1023.4,50.0,2.6
1282,0,625.0,14,12500,2016-02-23 07:00:00,2.2,-2.8,1023.4,40.0,4.1
1282,0,619.0,14,12500,2016-02-23 08:00:00,2.2,-3.3,1023.5,50.0,4.1
1282,0,611.0,14,12500,2016-02-23 09:00:00,1.7,-5.0,1023.0,40.0,4.6
1282,0,611.0,14,12500,2016-02-23 10:00:00,1.1,-7.2,1023.2,40.0,4.6
1282,0,604.0,14,12500,2016-02-23 11:00:00,1.7,-7.8,1023.6,50.0,4.1
1282,0,612.0,14,12500,2016-02-23 12:00:00,1.7,-6.7,1023.7,50.0,4.6
1282,0,606.0,14,12500,2016-02-23 13:00:00,2.2,-4.4,1024.0,50.0,4.6
1282,0,590.0,14,12500,2016-02-23 14:00:00,2.8,-2.2,1024.3,50.0,4.6
1282,0,593.0,14,12500,2016-02-23 15:00:00,3.9,1.1,1023.9,60.0,4.1
1282,0,582.0,14,12500,2016-02-23 16:00:00,4.4,2.8,1023.5,70.0,7.7
1282,0,609.0,14,12500,2016-02-23 17:00:00,3.9,2.2,1022.5,80.0,6.7
1282,0,581.0,14,12500,2016-02-23 18:00:00,3.9,2.2,1021.4,70.0,7.2
1282,0,597.0,14,12500,2016-02-23 19:00:00,3.9,2.2,1021.4,70.0,9.3
1282,0,602.0,14,12500,2016-02-23 20:00:00,3.9,2.2,1021.4,60.0,5.7
1282,0,601.0,14,12500,2016-02-23 21:00:00,3.9,2.2,1021.8,50.0,6.7
1282,0,607.0,14,12500,2016-02-23 22:00:00,3.3,1.7,1021.0,60.0,7.2
1282,0,595.0,14,12500,2016-02-23 23:00:00,3.3,1.7,1021.2,70.0,5.7
1282,0,612.0,14,12500,2016-02-24 00:00:00,3.3,1.7,1021.2,70.0,8.2
1282,0,610.0,14,12500,2016-02-24 01:00:00,3.3,1.7,1021.3,70.0,8.2
1282,0,602.0,14,12500,2016-02-24 02:00:00,2.8,1.1,1021.2,70.0,8.2
1282,0,613.0,14,12500,2016-02-24 03:00:00,2.8,1.1,1020.9,70.0,6.7
1282,0,592.0,14,12500,2016-02-24 04:00:00,2.8,1.7,1020.4,80.0,7.2
1282,0,584.0,14,12500,2016-02-24 05:00:00,2.8,1.7,1019.8,80.0,6.7
1282,0,577.0,14,12500,2016-02-24 06:00:00,2.8,1.7,1018.9,80.0,6.2
1282,0,565.0,14,12500,2016-02-24 07:00:00,3.3,2.2,1017.9,70.0,7.7
1282,0,545.0,14,12500,2016-02-24 08:00:00,3.3,2.2,1016.9,70.0,7.2
1282,0,528.0,14,12500,2016-02-24 09:00:00,3.9,2.8,1016.2,70.0,8.2
1282,0,529.0,14,12500,2016-02-24 10:00:00,3.9,2.8,1016.1,70.0,6.2
1282,0,588.0,14,12500,2016-02-24 11:00:00,4.4,3.3,1015.2,70.0,6.7
1282,0,568.0,14,12500,2016-02-24 12:00:00,4.4,3.3,1014.4,70.0,6.2
1282,0,529.0,14,12500,2016-02-24 13:00:00,5.0,3.9,1013.6,70.0,6.2
1282,0,531.0,14,12500,2016-02-24 14:00:00,5.6,4.4,1012.5,80.0,6.2
1282,0,527.0,14,12500,2016-02-24 15:00:00,6.1,5.0,1011.0,70.0,6.7
1282,0,506.0,14,12500,2016-02-24 16:00:00,6.7,5.6,1009.0,80.0,7.2
1282,0,512.0,14,12500,2016-02-24 17:00:00,7.2,6.1,1007.9,80.0,5.1
1282,0,523.0,14,12500,2016-02-24 18:00:00,8.3,7.8,1006.1,60.0,3.6
1282,0,516.0,14,12500,2016-02-24 19:00:00,9.4,8.9,1004.4,80.0,3.1
1282,0,522.0,14,12500,2016-02-24 20:00:00,13.3,12.2,1002.7,150.0,3.1
1282,0,526.0,14,12500,2016-02-24 21:00:00,17.2,15.6,1001.6,180.0,7.7
1282,0,592.0,14,12500,2016-02-24 22:00:00,17.8,15.6,999.8,180.0,10.3
1282,0,596.0,14,12500,2016-02-24 23:00:00,17.8,16.1,998.0,170.0,8.8
1282,0,466.0,14,12500,2016-02-25 00:00:00,17.8,16.1,997.0,170.0,8.2
1282,0,567.0,14,12500,2016-02-25 01:00:00,17.8,16.1,995.5,180.0,9.8
1282,0,567.0,14,12500,2016-02-25 02:00:00,18.3,16.1,993.7,180.0,12.9
1282,0,566.0,14,12500,2016-02-25 03:00:00,18.3,16.1,992.2,180.0,12.4
1282,0,534.0,14,12500,2016-02-25 04:00:00,15.6,13.9,1016.2941885647716,230.0,6.2
1282,0,536.0,14,12500,2016-02-25 05:00:00,16.1,14.4,991.6,190.0,6.2
1282,0,518.0,14,12500,2016-02-25 06:00:00,16.1,14.4,991.4,200.0,5.1
1282,0,536.0,14,12500,2016-02-25 07:00:00,16.1,13.9,990.7,200.0,5.7
1282,0,487.0,14,12500,2016-02-25 08:00:00,15.0,11.7,990.1,200.0,4.6
1282,0,531.0,14,12500,2016-02-25 09:00:00,13.9,11.7,990.3,210.0,7.2
1282,0,531.0,14,12500,2016-02-25 10:00:00,13.3,5.6,989.9,230.0,7.2
1282,0,566.0,14,12500,2016-02-25 11:00:00,12.2,5.0,989.7,230.0,6.7
1282,0,0.0,14,12500,2016-02-25 12:00:00,10.6,5.6,989.6,210.0,5.1
1282,0,499.0,14,12500,2016-02-25 13:00:00,10.6,5.0,990.3,240.0,8.8
1282,0,493.0,14,12500,2016-02-25 14:00:00,9.4,5.0,990.9,260.0,6.2
1282,0,547.0,14,12500,2016-02-25 15:00:00,8.3,3.3,991.8,270.0,6.2
1282,0,526.0,14,12500,2016-02-25 16:00:00,8.9,1.1,992.5,270.0,8.2
1282,0,541.0,14,12500,2016-02-25 17:00:00,8.3,0.0,992.8,260.0,7.7
1282,0,554.0,14,12500,2016-02-25 18:00:00,8.3,-1.1,992.5,270.0,7.7
1282,0,518.0,14,12500,2016-02-25 19:00:00,7.8,-1.7,993.0,250.0,8.2
1282,0,539.0,14,12500,2016-02-25 20:00:00,6.7,-1.7,994.3,250.0,7.7
1282,0,533.0,14,12500,2016-02-25 21:00:00,4.4,-1.1,995.7,260.0,7.7
1282,0,505.0,14,12500,2016-02-25 22:00:00,4.4,-1.1,996.5,260.0,7.2
1282,0,509.0,14,12500,2016-02-25 23:00:00,3.9,-1.1,997.4,260.0,6.7
1282,0,538.0,14,12500,2016-02-26 00:00:00,3.9,-1.1,998.3,260.0,7.7
1282,0,534.0,14,12500,2016-02-26 01:00:00,3.9,-1.7,998.8,270.0,7.7
1282,0,538.0,14,12500,2016-02-26 02:00:00,3.9,-2.2,999.8,270.0,7.7
1282,0,528.0,14,12500,2016-02-26 03:00:00,3.3,-2.8,1000.5,260.0,7.7
1282,0,555.0,14,12500,2016-02-26 04:00:00,3.3,-3.3,1001.4,270.0,8.2
1282,0,602.0,14,12500,2016-02-26 05:00:00,3.3,-5.6,1002.4,280.0,6.2
1282,0,564.0,14,12500,2016-02-26 06:00:00,2.2,-6.1,1003.7,310.0,5.7
1282,0,597.0,14,12500,2016-02-26 07:00:00,1.7,-5.0,1004.6,280.0,4.6
1282,0,558.0,14,12500,2016-02-26 08:00:00,1.7,-3.9,1005.0,280.0,5.7
1282,0,585.0,14,12500,2016-02-26 09:00:00,1.7,-5.0,1005.7,290.0,4.6
1282,0,571.0,14,12500,2016-02-26 10:00:00,1.1,-7.8,1006.9,300.0,5.1
1282,0,574.0,14,12500,2016-02-26 11:00:00,0.0,-10.0,1008.2,320.0,7.7
1282,0,567.0,14,12500,2016-02-26 12:00:00,0.0,-10.0,1009.1,300.0,4.6
1282,0,551.0,14,12500,2016-02-26 13:00:00,0.6,-8.9,1010.1,320.0,5.1
1282,0,582.0,14,12500,2016-02-26 14:00:00,1.1,-8.3,1010.9,300.0,9.3
1282,0,553.0,14,12500,2016-02-26 15:00:00,1.1,-8.3,1011.4,330.0,6.7
1282,0,591.0,14,12500,2016-02-26 16:00:00,1.1,-8.3,1011.9,300.0,5.1
1282,0,567.0,14,12500,2016-02-26 17:00:00,1.7,-8.3,1012.3,310.0,7.2
1282,0,546.0,14,12500,2016-02-26 18:00:00,2.2,-10.0,1012.4,290.0,8.8
1282,0,553.0,14,12500,2016-02-26 19:00:00,2.2,-11.1,1012.8,300.0,5.7
1282,0,507.0,14,12500,2016-02-26 20:00:00,2.8,-12.2,1013.4,310.0,6.2
1282,0,519.0,14,12500,2016-02-26 21:00:00,3.3,-12.8,1013.5,300.0,6.7
1282,0,529.0,14,12500,2016-02-26 22:00:00,2.8,-13.9,1014.5,330.0,6.2
1282,0,509.0,14,12500,2016-02-26 23:00:00,1.7,-14.4,1015.8,300.0,3.6
1282,0,537.0,14,12500,2016-02-27 00:00:00,1.1,-15.6,1016.8,320.0,3.6
1282,0,467.0,14,12500,2016-02-27 01:00:00,-0.6,-13.3,1017.6,340.0,1.5
1282,0,515.0,14,12500,2016-02-27 02:00:00,-1.1,-13.3,1018.0,0.0,0.0
1282,0,492.0,14,12500,2016-02-27 03:00:00,-1.7,-13.3,1018.6,0.0,0.0
1282,0,497.0,14,12500,2016-02-27 04:00:00,-2.2,-13.3,1018.9,340.0,3.1
1282,0,552.0,14,12500,2016-02-27 05:00:00,-2.8,-12.8,1019.4,350.0,2.1
1282,0,515.0,14,12500,2016-02-27 06:00:00,-2.8,-13.3,1019.9,340.0,1.5
1282,0,536.0,14,12500,2016-02-27 07:00:00,-2.8,-12.8,1019.5,310.0,2.1
1282,0,534.0,14,12500,2016-02-27 08:00:00,-2.8,-12.2,1019.3,280.0,1.5
1282,0,537.0,14,12500,2016-02-27 09:00:00,-2.8,-12.2,1019.3,270.0,1.5
1282,0,548.0,14,12500,2016-02-27 10:00:00,-3.9,-11.7,1019.8,240.0,2.1
1282,0,513.0,14,12500,2016-02-27 11:00:00,-4.4,-11.1,1020.2,230.0,2.1
1282,0,564.0,14,12500,2016-02-27 12:00:00,-4.4,-10.6,1020.1,230.0,2.6
1282,0,531.0,14,12500,2016-02-27 13:00:00,-2.2,-10.6,1020.5,280.0,3.1
